Respondent,Tweet,College,Ideology,Engagement_Like,Engagement_Retweet with quote,Engagement_Retweet without quote,Engagement_Click on author's profile,Engagement_View replies,Engagement_Write reply,Engagement_Ignore/keep scrolling,Reaction_Fear,Reaction_Hope,Reaction_Sadness,Reaction_Joy,Reaction_Distress,Reaction_Relief,Reaction_Frustration,Reaction_Empathy,Reaction_Dissension,Reaction_Agreement,Reaction_NONE
54,5,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,6,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,7,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,8,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,9,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54,10,university of florida,Moderately Liberal,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
54,11,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,12,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54,13,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,14,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,15,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,16,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,17,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54,18,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,1,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,2,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,3,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55,4,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,5,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55,6,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55,7,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,8,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55,9,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,10,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55,11,duke university,Extremely liberal,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
55,12,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,13,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,14,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
55,15,duke university,Extremely liberal,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
55,16,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,17,duke university,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
55,18,duke university,Extremely liberal,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
56,1,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,2,university of florida,Extremely liberal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,3,university of florida,Extremely liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
56,4,university of florida,Extremely liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
56,5,university of florida,Extremely liberal,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
56,6,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
56,7,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
56,8,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
56,9,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
56,10,university of florida,Extremely liberal,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
56,11,university of florida,Extremely liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
56,12,university of florida,Extremely liberal,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
56,13,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,14,university of florida,Extremely liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
56,15,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
56,16,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
56,17,university of florida,Extremely liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
56,18,university of florida,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
57,1,university of florida,Liberal,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
57,2,university of florida,Liberal,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
57,3,university of florida,Liberal,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
57,4,university of florida,Liberal,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
57,5,university of florida,Liberal,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
57,6,university of florida,Liberal,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0
57,7,university of florida,Liberal,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0
57,8,university of florida,Liberal,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0
57,9,university of florida,Liberal,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
57,10,university of florida,Liberal,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0
57,11,university of florida,Liberal,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
57,12,university of florida,Liberal,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
57,13,university of florida,Liberal,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
57,14,university of florida,Liberal,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
57,15,university of florida,Liberal,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
57,16,university of florida,Liberal,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
57,17,university of florida,Liberal,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0
57,18,university of florida,Liberal,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
58,1,university of florida,Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
58,2,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
58,3,university of florida,Conservative,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58,4,university of florida,Conservative,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
58,5,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58,6,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
58,7,university of florida,Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
58,8,university of florida,Conservative,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
58,9,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58,10,university of florida,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58,11,university of florida,Conservative,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
58,12,university of florida,Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
58,13,university of florida,Conservative,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
58,14,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58,15,university of florida,Conservative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,16,university of florida,Conservative,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
58,17,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
58,18,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,1,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,2,university of florida,Extremely liberal,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,3,university of florida,Extremely liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
59,4,university of florida,Extremely liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
59,5,university of florida,Extremely liberal,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
59,6,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
59,7,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,8,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
59,9,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
59,10,university of florida,Extremely liberal,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
59,11,university of florida,Extremely liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
59,12,university of florida,Extremely liberal,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
59,13,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,14,university of florida,Extremely liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
59,15,university of florida,Extremely liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59,16,university of florida,Extremely liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
59,17,university of florida,Extremely liberal,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
59,18,university of florida,Extremely liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60,1,university of florida,Moderately Liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,2,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,3,university of florida,Moderately Liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
60,4,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,5,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60,6,university of florida,Moderately Liberal,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
60,7,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
60,8,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
60,9,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
60,10,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
60,11,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
60,12,university of florida,Moderately Liberal,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
60,13,university of florida,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
60,14,university of florida,Moderately Liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60,15,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,16,university of florida,Moderately Liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,17,university of florida,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,18,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61,1,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,2,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,3,university of florida,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,4,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,5,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,6,university of florida,Conservative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61,7,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,8,university of florida,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,9,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,10,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,11,university of florida,Conservative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,12,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,13,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,14,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,15,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,16,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,17,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,18,university of florida,Conservative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62,1,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
62,2,university of north carolina at chapel hill,Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
62,3,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62,4,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
62,5,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
62,6,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
62,7,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62,8,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
62,9,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
62,10,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62,11,university of north carolina at chapel hill,Liberal,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
62,12,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
62,13,university of north carolina at chapel hill,Liberal,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
62,14,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
62,15,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62,16,university of north carolina at chapel hill,Liberal,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0
62,17,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
62,18,university of north carolina at chapel hill,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63,1,university of florida,Liberal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
63,2,university of florida,Liberal,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
63,3,university of florida,Liberal,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0
63,4,university of florida,Liberal,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
63,5,university of florida,Liberal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
63,6,university of florida,Liberal,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
63,7,university of florida,Liberal,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
63,8,university of florida,Liberal,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0
63,9,university of florida,Liberal,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
63,10,university of florida,Liberal,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
63,11,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
63,12,university of florida,Liberal,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
63,13,university of florida,Liberal,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
63,14,university of florida,Liberal,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0
63,15,university of florida,Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
63,16,university of florida,Liberal,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
63,17,university of florida,Liberal,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
63,18,university of florida,Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
64,1,arizona state university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,2,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64,3,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64,4,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
64,5,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,6,arizona state university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64,7,arizona state university,Moderately Liberal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64,8,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,9,arizona state university,Moderately Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64,10,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
64,11,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,12,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,13,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,14,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,15,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,16,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
64,17,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
64,18,arizona state university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65,1,university of florida,Liberal,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
65,2,university of florida,Liberal,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,3,university of florida,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,4,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65,5,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
65,6,university of florida,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65,7,university of florida,Liberal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,8,university of florida,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65,9,university of florida,Liberal,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,10,university of florida,Liberal,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65,11,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65,12,university of florida,Liberal,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,13,university of florida,Liberal,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65,14,university of florida,Liberal,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
65,15,university of florida,Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65,16,university of florida,Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
65,17,university of florida,Liberal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,18,university of florida,Liberal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66,1,university of florida,Centrist,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
66,2,university of florida,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
66,3,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,4,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,5,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,6,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,7,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,8,university of florida,Centrist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
66,9,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,10,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,11,university of florida,Centrist,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
66,12,university of florida,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,13,university of florida,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,14,university of florida,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,15,university of florida,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,16,university of florida,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,17,university of florida,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,18,university of florida,Centrist,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67,1,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
67,2,harvard university,Moderately Liberal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,3,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
67,4,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
67,5,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
67,6,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
67,7,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
67,8,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67,9,harvard university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
67,10,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
67,11,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
67,12,harvard university,Moderately Liberal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,13,harvard university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
67,14,harvard university,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
67,15,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
67,16,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
67,17,harvard university,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
67,18,harvard university,Moderately Liberal,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
68,1,university of florida,Moderately Liberal,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
68,2,university of florida,Moderately Liberal,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
68,3,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
68,4,university of florida,Moderately Liberal,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
68,5,university of florida,Moderately Liberal,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
68,6,university of florida,Moderately Liberal,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
68,7,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
68,8,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
68,9,university of florida,Moderately Liberal,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
68,10,university of florida,Moderately Liberal,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0
68,11,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68,12,university of florida,Moderately Liberal,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
68,13,university of florida,Moderately Liberal,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
68,14,university of florida,Moderately Liberal,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
68,15,university of florida,Moderately Liberal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
